id,name,acct_code,external_id,customer_id,user_id,project_location_id,project_stage_id,cost_center_id,billing_contact_id,shipping_contact_id,notes,recalc_warning,currency,budget,budget_time,budget_cost,rate,sga_labor,start_date,finish_date,notify_owner,notify_assignees,notify_issue_assigned_to,notify_issue_created_project_owner,notify_issue_created_customer_owner,notify_issue_closed_assigned_to,notify_issue_closed_project_owner,notify_issue_closed_customer_owner,invoice_text,invoice_layout_id,te_approver,az_approver,ta_approver,pr_approver,po_approver,br_approver,tb_approver,te_approvalprocess,az_approvalprocess,ta_approvalprocess,pr_approvalprocess,po_approvalprocess,br_approvalprocess,tb_approvalprocess,dirty,want_dirty,sync_customer,auto_bill,auto_bill_cap,auto_bill_cap_value,auto_bill_override,tax_rate_federal,tax_rate_state,tax_location_id,task_budget_cost,task_budget_revenue,defer_recalc,msp_link_type,sync_workspace,only_owner_can_edit,user_filter,timetype_filter,category_filter,assignment_cc,billing_code,message,active,deleted,created,updated,audit,notify_sr_submitted_project_owner,sold_to_contact_id,dashboard_from,enable_dashboard,attachment_id,custom_1,pm_approver_1,pm_approver_2,pm_approver_3,payroll_type_filter,te_allowance_approver,te_allowance_approvalprocess,cost_type_filter,custom_8,custom_10,portfolio_project_id,is_portfolio_project,project_exclude_filter,customer_exclude_filter,rv_approver,rv_approvalprocess,custom_15,custom_16,credit_invoice_layout_id,rate_card_id,rm_approver,rm_approvalprocess,bg_approver,bg_approvalprocess,contact_id,custom_17,custom_18,newsfeed_id,custom_27,custom_34,custom_37,custom_38,custom_40,custom_41,custom_42,custom_43,custom_44,custom_65,custom_66,custom_68,custom_71,custom_88,custom_89,custom_90,custom_91,custom_92,custom_93,custom_94,custom_95,custom_96,custom_97,custom_98,custom_99,custom_125,custom_127,custom_133,custom_137,custom_143,custom_146,custom_150,custom_158
732,AUMUH- IntelePACS Implementation RITM0034724,,RITM0034724,440,53,1,4,0,0,0,,,AUD,0,0,0,0,0,5/1/2021,10/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,"Effective date: April 2, 2021

The Fixed Fees total and upfront fee amounts shall be paid as follows

i. 30% due upon signing of this agreement
ii. 70% due upon the earlier a) go-live date b) 4 months after the effective date July 31, 2021",1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zclEQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,728,0,,,,,,,,01- PACS,Project,,1,57520.94,0000-00-00,2,9/20/2021,Green,9/20/2021,Green,Green,,Green,Green,,,AUMUH : Q-00281,,10443,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zclEQAQ/view,,,0000-00-00
733,SIACT - DICOM Pull Migration from NDI,,,278,213,0,4,0,0,0,,,USD,0,0,0,0,0,4/21/2021,4/21/2021,,,,,,,,,,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,7/2/2021 10:20,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdT2QAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,729,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,SIACT : Q-00294,,10144,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdT2QAI/view,,,0000-00-00
734,SDIL 15 hours for Laszlo,,,273,0,0,2,0,0,0,,,USD,0,0,0,0,0,5/1/2021,4/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTbQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,730,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,SDIL : Q-00312,,10342,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTbQAI/view,,,0000-00-00
735,AUHIS - Nuance Admin training (refresh),,,35,0,0,2,0,0,0,,,AUD,0,0,0,0,0,5/8/2021,5/7/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTWQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,731,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,AUHIS : Q-00342 - Third Party,,10242,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTWQAY/view,,,0000-00-00
736,BIC - Enable IntelePACS Features,,,67,0,0,2,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/1/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdT7QAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,732,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,BIC : Q-00350,,10145,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdT7QAI/view,,,0000-00-00
737,BIC - Emergency Disaster Recovery,,,67,0,0,2,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/1/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTHQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,733,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,BIC : Q-00352,,10243,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTHQAY/view,,,0000-00-00
738,DJP- Kingmark Device - RITM0035567,,RITM0035567,102,98,1,8,0,0,0,,,AUD,0,0,0,0,0,4/29/2021,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 20:30,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdSsQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,734,0,,,,,,,,,Project,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IMED : DJP : Q-00363 - Third Party,,10143,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdSsQAI/view,,,0000-00-00
739,HBS - DICOM Image Migration to an External Storage Device,,,137,213,0,4,0,0,0,,,USD,0,0,0,0,0,4/30/2021,4/30/2021,,,,,,,,,,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,7/2/2021 10:20,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdStQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,735,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,HBS : Q-00374,,10146,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdStQAI/view,,,0000-00-00
740,RPEG: MRN Conversion DMC,,,2,0,0,2,0,0,0,,,USD,0,0,0,0,0,5/8/2021,5/7/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTlQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,736,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RPEG : Q-00383,,10247,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTlQAI/view,,,0000-00-00
741,AIS - Custom DIT report,,RITM0034365,6,199,2,6,0,0,0,,,USD,0,0,0,0,0,5/5/2021,7/30/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTgQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,737,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,7/31/2021,,,,,,,,AIS : Q-00394,,10344,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTgQAI/view,,,0000-00-00
742,JRAD - Custom Report Request,,RITM0034478,161,199,0,8,0,0,0,,,USD,0,0,0,0,0,5/5/2021,6/7/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/24/2021 11:33,,,0,,,0,,0,0,0,,0,0,,8014W000003zdTTQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,738,0,,,,,,,,,,,1,0,6/8/2021,,0000-00-00,,6/8/2021,,,,,,,,JRAD : Q-00395,,10345,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTTQAY/view,,,0000-00-00
743,Prof services_SQL server_USRR,,,314,0,0,2,0,0,0,,,USD,0,0,0,0,0,5/6/2021,5/6/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTSQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,739,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,USRR : Q-00414,,10343,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTSQAY/view,,,0000-00-00
744,CVPH - Epic Inbound Interface,,,100,128,0,3,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/1/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTCQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,740,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,CVPH : Q-00418,,10147,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTCQAY/view,,,0000-00-00
745,AUSYN - extra migration,,,347,116,1,4,0,0,0,,,AUD,0,0,0,0,0,6/24/2021,6/24/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,7/6/2021 2:29,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTDQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,741,0,,,,,,,,15- DICOM Migration (DIT),Project,,1,0,0000-00-00,,7/27/2021,,11/30/2021,,,,,,,,AUSYN : Q-00431,,10244,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTDQAY/view,,,0000-00-00
746,OBX:5 Field Change SOBGYN,,RITM0034774,276,87,0,8,0,0,0,,,USD,0,0,0,0,0,6/7/2021,6/17/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/21/2021 8:28,,,0,,,0,,0,0,0,,0,0,,8014W000003zdTUQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,742,0,,,,,,,,,,,1,0,6/15/2021,,0000-00-00,,6/18/2021,,,,,,,,SGRA : Q-00441,,10346,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTUQAY/view,,,0000-00-00
747,WRDI Stroke Code Addition,,RITM0034689,338,87,0,8,0,0,0,,,USD,0,0,0,0,0,6/7/2021,6/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/30/2021 14:54,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTvQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,743,0,,,,,,,,,,,1,0,6/29/2021,,0000-00-00,,6/30/2021,,,,,,,,WRDI : Q-00444,,10249,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTvQAI/view,,,0000-00-00
748,TMI - AOG Site Addition for IRM,,,301,128,0,4,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/1/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zdTqQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,744,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,6/30/2021,,,,,,,,TMI : Q-00464,,10248,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zdTqQAI/view,,,0000-00-00
749,AUXRI - Re-Architecture to Support Expansion (RITM0034815),,,60,116,1,3,0,0,0,,,AUD,0,0,0,0,0,5/18/2021,10/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/25/2021 18:05,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zeEAQAY,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,745,0,,,,,,,,07- ReArchitecture,Project,,1,0,0000-00-00,,10/15/2021,,10/15/2021,,,,,,,,AUXRI : Q-00516,,10744,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zeEAQAY/view,,,5/31/2021
750,Study Deletion,,RITM0033281,276,73,0,4,0,0,0,,,USD,0,0,0,0,0,5/1/2021,7/30/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp0JQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,746,0,,,,,,,,01- PACS,Project,,1,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,SGRA : Q-00226,,10948,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp0JQAQ/view,,,0000-00-00
751,RIA - Pre-Fetching Rules Improvement,,,257,0,0,2,0,0,0,,,USD,0,0,0,0,0,6/1/2021,6/1/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp0TQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,747,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RIA : Q-00278,,10950,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp0TQAQ/view,,,0000-00-00
752,DJP - 2 x depot server addition dep04s,,RITM0034374,102,98,1,8,0,0,0,,,AUD,0,0,0,0,0,4/21/2021,4/21/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/9/2021 23:11,,,0,,,0,,0,0,0,,0,0,,8014W000003zp1bQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,748,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IMED : DJP : Q-00286,,11048,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp1bQAA/view,,,0000-00-00
753,ROI Custom Report-HRH Org,,,433,87,0,4,0,0,0,,,USD,0,0,0,0,0,5/24/2021,5/24/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/30/2021 15:21,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp0YQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,749,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,8/31/2021,,,,,,,,ROI-D : Q-00288,,10947,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp0YQAQ/view,,,0000-00-00
754,RPEG IMD Site Addition LKM,,,2,37,0,4,0,0,0,"Client went live with the clinical reads on May 3, 2021.
Project is still on-going however from an Intelerad standpoint the go-live would be considered May 3, 2021.",,USD,0,0,0,0,0,4/26/2021,9/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpR9QAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,750,0,,,,,,,,,,,1,19500,5/3/2021,,0000-00-00,Green,0000-00-00,Green,Green,client is live - overall site addition is still in progress but site went live with PACS in advance,Green,Green,,,RPEG : Q-00300,,11349,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpR9QAI/view,,,0000-00-00
755,CAPIT - Install server - Pakenham,,,74,0,0,2,0,0,0,,,AUD,0,0,0,0,0,6/26/2021,6/25/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpR3QAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,751,0,,,,,,,,,,,1,2034,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,CAPIT : Q-00311,,11253,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpR3QAI/view,,,0000-00-00
756,CVPH - Study Classifier Training,,,100,128,0,8,0,0,0,,,USD,0,0,0,0,0,5/28/2021,5/28/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,,5/27/2021 7:49,7/1/2021 17:41,,,0,,,0,,0,0,0,,0,0,,8014W000003zp0AQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,752,0,,,,,,,,,,,1,0,6/14/2021,,0000-00-00,,6/14/2021,,,,,,,,CVPH : Q-00367,,10951,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp0AQAQ/view,,,0000-00-00
757,RIA - Littleton Mod Server Addition,,,257,213,0,3,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/1/2021,,,,,,,,,,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,7/2/2021 10:20,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpQoQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,753,0,,,,,,,,,,,1,14340,0000-00-00,,0000-00-00,,8/20/2021,,,,,,,,RIA : Q-00375,,11250,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpQoQAI/view,,,0000-00-00
758,IVR - PACS Re-architecture RITM0034583,,RITM0034583,159,98,1,4,0,0,0,,,AUD,0,0,0,0,0,5/4/2021,5/4/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp1MQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,754,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IVR : Q-00389,,11047,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp1MQAQ/view,,,0000-00-00
759,ARATX - Custom Clario Report - Update RVU Value,,RITM0034779,14,213,2,4,0,0,0,,,USD,0,0,0,0,0,7/31/2021,8/4/2021,,,,,,,,,,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,7/2/2021 10:19,,,0,,,0,1,0,0,0,,0,0,,8014W000003zozzQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,755,0,,,,,,,,,Project,,1,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,ARATX : Q-00430,,10847,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zozzQAA/view,,,0000-00-00
760,FINAO - Addition of 2 MOD for Marshall RITM0034601,,RITM0034601,117,199,0,4,0,0,0,,,USD,0,0,0,0,0,5/8/2021,6/15/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpR5QAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,756,0,,,,,,,,,,,1,71400,0000-00-00,1,0000-00-00,,10/31/2021,,,,,,,,FINAO : Q-00437,,11350,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpR5QAI/view,,,0000-00-00
761,RPEG Clario AI May 2021,,,2,0,0,2,0,0,0,,,USD,0,0,0,0,0,5/10/2021,5/10/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp2jQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,757,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RPEG : Q-00449,,11148,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp2jQAA/view,,,0000-00-00
762,NSH - HL7 Channel Congfiguration,,,359,0,0,2,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/1/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp09QAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,758,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NSH : Q-00460,,10949,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp09QAA/view,,,0000-00-00
763,Mod Server Addition,,,335,222,0,3,0,0,0,,,USD,0,0,0,0,0,7/1/2021,7/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpQtQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,759,0,,,,,,,,,,,1,13776,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,WMC : Q-00473,,11248,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpQtQAI/view,,,0000-00-00
764,QSCAN Server Addition Midland,,,238,0,0,2,0,0,0,,,AUD,0,0,0,0,0,5/13/2021,5/13/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpQvQAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,760,0,,,,,,,,,,,1,18684,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,QSCAN : Q-00489,,11347,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpQvQAI/view,,,0000-00-00
765,QSCAN Server Addition Aspley,,,238,0,0,2,0,0,0,,,AUD,0,0,0,0,0,5/13/2021,5/13/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zpR8QAI,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,761,0,,,,,,,,,,,1,16608,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,QSCAN : Q-00495,,11251,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zpR8QAI/view,,,0000-00-00
766,ABLN - Additional 10 HL7 Hours - RITM0030456,,RITM0030456,3,128,0,2,0,0,0,,,USD,0,0,0,0,0,5/14/2021,5/14/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp04QAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,762,0,,,,,,,,,,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,ABLN : Q-00500,,10848,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp04QAA/view,,,0000-00-00
767,IMED - PIT consulting hours - RITM0034849,,,151,98,1,4,0,0,0,,,AUD,0,0,0,0,0,5/17/2021,5/17/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/29/2021 23:11,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp2oQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,763,0,,,,,,,,,Project,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IMED : Q-00504,,11147,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp2oQAA/view,,,0000-00-00
768,IMED - DIT consulting hours (NBR) - RITM0034897,,,151,98,1,4,0,0,0,,,AUD,0,0,0,0,0,5/17/2021,5/17/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,5/27/2021 7:49,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003zp1WQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,764,0,,,,,,,,,Project,,1,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IMED : Q-00505,,11049,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003zp1WQAQ/view,,,0000-00-00
